"month","day","year","36015020","36025010","37050010","37055010"
"01","27","2007",0,0,0,0
"01","28","2007",0,0,0,0
"01","29","2007",0,0,0,0
"01","30","2007",0,0,0,0
"01","31","2007",0,0,0,0
"02","01","2007",0,0,0,0
"02","02","2007",0,0,0,0
"02","03","2007",0,0,0,0
"02","04","2007",0,0,0,0
"02","05","2007",0,0,0,0
"02","06","2007",NA,0,0,0
"02","07","2007",0,0,0,0
"02","08","2007",NA,0,0,0
"02","09","2007",0,0,0,0
"02","10","2007",0,0,0,0
"02","11","2007",0,0,0,0
"02","12","2007",0,0,0,0
"02","13","2007",0,0,0,0
"02","14","2007",0,0,0,0
"02","15","2007",0,0,0,0
"02","16","2007",0,0,0,0
"02","17","2007",0,0,0,0
"02","18","2007",0,2.9,0,0
"02","19","2007",0,0,0,0
"02","20","2007",NA,0,0,0
"02","21","2007",0,0,0,0
"02","22","2007",0,0,0,0
"02","23","2007",NA,0,0,0
"02","24","2007",0,8.1,8.4,3.4
"02","25","2007",21.9,2.8,30.9,9.8
"02","26","2007",0,0,0,0
"02","27","2007",0,0,0,0
"02","28","2007",0,0,0,0
"03","01","2007",0,0,0,0
"03","02","2007",NA,0,0,0
"03","03","2007",0,0,0,0
"03","04","2007",0,0,0,0
"03","05","2007",0,0,0,0
"03","06","2007",0,0,0,0
"03","07","2007",0,0,0,0
"03","08","2007",0,0,0,0
"03","09","2007",NA,5.2,0,2.6
"03","10","2007",NA,0,0,0
"03","11","2007",0,0,0,0
"03","12","2007",0,0,0,0
"03","13","2007",NA,0,0,0
"03","14","2007",NA,0,0,0
"03","15","2007",NA,0,0,0
"03","16","2007",0,0,0,0
"03","17","2007",NA,0,0,0
"03","18","2007",NA,0,0,0
"03","19","2007",NA,0,0,0
"03","20","2007",NA,0,0,0
"03","21","2007",0,0,0,0
"03","22","2007",NA,0,0,0
"03","23","2007",NA,0,0,0
"03","24","2007",3.1,0.5,0,0
"03","25","2007",9.2,2.1,2.1,52.1
"03","26","2007",0.1,1.5,20.7,0.4
"03","27","2007",0,0,0,0
"03","28","2007",0.2,45.2,86.5,40.4
"03","29","2007",NA,42,1.7,58.2
"03","30","2007",NA,21.4,6.2,15.2
"03","31","2007",5.8,5.6,9.1,2.8
"04","01","2007",16.2,2.2,7.6,0
"04","02","2007",18.3,3,17.4,1
"04","03","2007",57.4,0,11.2,18.8
"04","04","2007",NA,0,0,0
"04","05","2007",NA,11.1,2.1,1.6
"04","06","2007",NA,59.3,8.1,0.6
"04","07","2007",NA,7,10.2,8.4
"04","08","2007",NA,0,2,0
"04","09","2007",NA,0,0,0
"04","10","2007",NA,0,0,0
"04","11","2007",NA,0,0,0
"04","12","2007",NA,0,0,0
"04","13","2007",NA,0,0,0.5
"04","14","2007",NA,37.6,10.9,1.3
"04","15","2007",NA,0,0,0
"04","16","2007",NA,0,0,1.1
"04","17","2007",NA,0,0,0
"04","18","2007",NA,0,10.9,18.7
"04","19","2007",NA,0,3.2,70.7
"04","20","2007",NA,39,0,0
"04","21","2007",NA,1.6,35.6,18.6
"04","22","2007",NA,0.4,0,4
"04","23","2007",NA,0,0,0
"04","24","2007",NA,19.4,11.9,2.1
"04","25","2007",NA,7.3,30.8,17.5
"04","26","2007",NA,1.3,0,0
"04","27","2007",NA,0,0,0
"04","28","2007",NA,1.2,0,0
"04","29","2007",NA,0,0,46.7
"04","30","2007",NA,0,0,0
"05","01","2007",NA,0,36.4,12.4
"05","02","2007",NA,0,26.4,5.6
"05","03","2007",NA,0.5,0,0
"05","04","2007",NA,4,3.1,29.4
"05","05","2007",NA,0,0,0
"05","06","2007",NA,0,0,0
"05","07","2007",NA,4.1,20.1,33.6
"05","08","2007",NA,45.2,20.8,17
"05","09","2007",NA,42,2.5,8
"05","10","2007",NA,64.7,0,0.7
"05","11","2007",NA,2,0,0
"05","12","2007",NA,0,0,4.5
"05","13","2007",NA,0,0,0
"05","14","2007",NA,28.1,37.4,2.5
"05","15","2007",NA,0,0,0
"05","16","2007",NA,6.5,0,42.2
"05","17","2007",NA,2,0,13.5
"05","18","2007",NA,9.1,16.2,2
"05","19","2007",NA,0.6,0,0.6
"05","20","2007",NA,1.2,26.8,0
"05","21","2007",NA,0,0,0
"05","22","2007",NA,0,0,0
"05","23","2007",NA,7.5,0,0
"05","24","2007",NA,5.9,0,0
"05","25","2007",NA,0,15,6.7
"05","26","2007",NA,0,0,0
"05","27","2007",NA,13.7,0,17.4
"05","28","2007",NA,0,10.1,22.2
"05","29","2007",NA,29.4,30.2,16.6
"05","30","2007",NA,2.3,10.5,28.4
"05","31","2007",NA,0.4,10.8,0
"06","01","2007",NA,16.3,7,16.8
"06","02","2007",NA,29.6,120.8,13.1
"06","03","2007",NA,0.3,2,1.5
"06","04","2007",NA,20,22.5,0.3
"06","05","2007",NA,26.2,7,11.5
"06","06","2007",NA,0,2.2,0.3
"06","07","2007",NA,0,0,4.8
"06","08","2007",NA,11.3,80.3,28.9
"06","09","2007",NA,2.3,11,0
"06","10","2007",NA,9.3,15.5,1.8
"06","11","2007",NA,0,0,0
"06","12","2007",NA,0,0,0
"06","13","2007",NA,0,0,0.3
"06","14","2007",NA,0.9,3.5,21.5
"06","15","2007",NA,33.1,4,0
"06","16","2007",NA,3.3,0,4.9
"06","17","2007",NA,2.3,60,0
"06","18","2007",NA,12.7,5.3,57
"06","19","2007",NA,4.7,4,19.2
"06","20","2007",NA,0.6,0,0.2
"06","21","2007",NA,8.7,2.1,0.4
"06","22","2007",NA,8.5,0,0.6
"06","23","2007",NA,17.5,17.3,31.2
"06","24","2007",NA,9.3,23.9,4.8
"06","25","2007",NA,48.1,7.7,11.2
"06","26","2007",NA,46.3,17.9,4.4
"06","27","2007",NA,0.6,8,24.6
"06","28","2007",NA,9.6,7.9,24.2
"06","29","2007",NA,2.4,9.1,15.8
"06","30","2007",NA,0.4,0,0.8
"07","01","2007",NA,0,0,0
"07","02","2007",NA,0.4,13,0
"07","03","2007",NA,15.8,2.5,8.7
"07","04","2007",NA,13.3,0,1.4
"07","05","2007",NA,13.1,38.7,51
"07","06","2007",NA,1,6.2,8.1
"07","07","2007",NA,0,0,3.1
"07","08","2007",NA,1.2,4.7,1.1
"07","09","2007",NA,38.5,24,17.8
"07","10","2007",NA,75.2,20,2.1
"07","11","2007",NA,0,10.8,5.1
"07","12","2007",NA,9.4,4.6,43.7
"07","13","2007",NA,0,2.1,7
"07","14","2007",NA,1,0,0
"07","15","2007",NA,2.6,17.8,10.4
"07","16","2007",NA,0,2,0
"07","17","2007",NA,0,5.1,18.4
"07","18","2007",NA,0,0,0
"07","19","2007",NA,0,0,32.5
"07","20","2007",NA,20.6,0,1.4
"07","21","2007",NA,0.5,0,0
"07","22","2007",NA,0.8,0,0
"07","23","2007",NA,0,0,2.4
"07","24","2007",NA,0,0,0
"07","25","2007",NA,0,10,0
"07","26","2007",NA,0,0,6.2
"07","27","2007",NA,33.7,1.1,6
"07","28","2007",NA,13,43,8.1
"07","29","2007",NA,0,0,0
"07","30","2007",NA,0,0,0
"07","31","2007",NA,0.6,0,5.8
"08","01","2007",NA,0,2.2,0
"08","02","2007",NA,1.8,1.1,1.9
"08","03","2007",NA,14.9,0,0.1
"08","04","2007",NA,0.4,5.9,0.5
"08","05","2007",NA,0.3,0,0
"08","06","2007",NA,0,9.8,0
"08","07","2007",NA,0,0,0
"08","08","2007",NA,0,0,4.1
"08","09","2007",NA,0.5,0,0
"08","10","2007",NA,7.1,0,3.1
"08","11","2007",NA,0.5,0,1.2
"08","12","2007",NA,18.1,13,19.9
"08","13","2007",NA,7,2,7.4
"08","14","2007",NA,0,0,0.8
"08","15","2007",NA,7.9,33.7,25.8
"08","16","2007",NA,11.6,0,2
"08","17","2007",NA,12.1,0,0
"08","18","2007",NA,0.4,0,1.1
"08","19","2007",NA,56.4,40.5,4.2
"08","20","2007",NA,15.7,6.6,0.6
"08","21","2007",NA,3.6,6.8,16.2
"08","22","2007",NA,0,0,0
"08","23","2007",NA,0,0,0
"08","24","2007",NA,2.7,0,0.3
"08","25","2007",NA,64.5,100.2,58.1
"08","26","2007",NA,1.2,1,0.2
"08","27","2007",NA,0,1,0
"08","28","2007",NA,0,0,0
"08","29","2007",NA,0,2,16.6
"08","30","2007",NA,70.8,43.6,40
"08","31","2007",NA,6.8,14.6,3.1
"09","01","2007",NA,2.2,3,2.1
"09","02","2007",NA,0,7.5,0
"09","03","2007",NA,43.8,13,18.4
"09","04","2007",NA,0,27.2,29.7
"09","05","2007",NA,0,0,0
"09","06","2007",NA,0,7.5,5.2
"09","07","2007",NA,0,0,16.3
"09","08","2007",NA,8.7,5.1,16.4
"09","09","2007",NA,0,7.2,2
"09","10","2007",NA,0,9.5,0
"09","11","2007",NA,17.2,11,2.1
"09","12","2007",NA,2.1,9.1,52.1
"09","13","2007",NA,0.4,0,10.8
"09","14","2007",NA,3.5,0,26.7
"09","15","2007",NA,0,0,1.5
"09","16","2007",NA,2.9,50.5,5.4
"09","17","2007",NA,0,0,0
"09","18","2007",NA,0,0,0
"09","19","2007",NA,48.9,44.9,6.2
"09","20","2007",NA,0,10.3,0
"09","21","2007",NA,0,0,0
"09","22","2007",NA,0,6.3,2.5
"09","23","2007",NA,0,0,0
"09","24","2007",NA,3.7,2,0.2
"09","25","2007",NA,4,35.2,9.4
"09","26","2007",NA,23.2,2,2
"09","27","2007",NA,2,9.3,4.5
"09","28","2007",NA,1,0,3.1
"09","29","2007",NA,27.5,4.6,0
"09","30","2007",NA,21.7,33,3.5
"10","01","2007",NA,0,32,3.8
"10","02","2007",NA,43.8,2.2,27.6
"10","03","2007",NA,0,0,0
"10","04","2007",NA,44.6,0,0
"10","05","2007",NA,0,0,1
"10","06","2007",NA,21.4,4.1,12.7
"10","07","2007",NA,4.6,2.5,13.2
"10","08","2007",NA,2.1,0,11.6
"10","09","2007",NA,34,0,0.2
"10","10","2007",NA,34,0,0
"10","11","2007",NA,0,0,0
"10","12","2007",NA,0,10,0.5
"10","13","2007",NA,0,0,16.1
"10","14","2007",NA,3,13,13.1
"10","15","2007",NA,7.3,126.7,9.6
"10","16","2007",NA,0,0,0
"10","17","2007",NA,0.7,0,3.7
"10","18","2007",NA,0,0,0.2
"10","19","2007",NA,1,0,1.6
"10","20","2007",NA,0,2.8,0
"10","21","2007",NA,1.3,0,0
"10","22","2007",NA,4.7,29.2,75.8
"10","23","2007",NA,0,0,0
"10","24","2007",NA,1.4,0,0
"10","25","2007",NA,0,0,0.6
"10","26","2007",NA,15.6,27.2,7.5
"10","27","2007",NA,17,46.3,39.3
"10","28","2007",NA,2,0,1.8
"10","29","2007",NA,0.4,0,0
"10","30","2007",NA,7,0,5.7
"10","31","2007",NA,4.6,25.2,23
"11","01","2007",NA,0,0,0
"11","02","2007",NA,0,0,0
"11","03","2007",NA,0,7.3,0.4
"11","04","2007",NA,0,8.1,0
"11","05","2007",NA,0,0,0
"11","06","2007",NA,0,0,0
"11","07","2007",NA,0,0,0
"11","08","2007",NA,0.7,0,40.5
"11","09","2007",NA,0,10.5,2.2
"11","10","2007",NA,0,31.3,0
"11","11","2007",NA,0,0,0
"11","12","2007",NA,0,24.7,4.7
"11","13","2007",NA,0,0,0
"11","14","2007",NA,0,0,14.1
"11","15","2007",NA,0,0,0.3
"11","16","2007",NA,0,10.9,0
"11","17","2007",NA,30.3,0,33.5
"11","18","2007",NA,48,0,0
"11","19","2007",NA,0,0,0
"11","20","2007",NA,0,0,0
"11","21","2007",NA,0,5.5,0
"11","22","2007",NA,24.6,0,33.2
"11","23","2007",NA,0.8,0,0
"11","24","2007",NA,0,5.9,0
"11","25","2007",NA,0,6.3,0
"11","26","2007",NA,0,0,0
"11","27","2007",NA,0,0,0
"11","28","2007",NA,0,0,0
"11","29","2007",NA,0,0,0
"11","30","2007",NA,0,0,0
"12","01","2007",NA,0,0,0
"12","02","2007",NA,0,0,0
"12","03","2007",NA,0,0,0
"12","04","2007",NA,0,0,0
"12","05","2007",NA,0,0,0
"12","06","2007",NA,0,0,0
"12","07","2007",NA,0,14.8,NA
"12","08","2007",NA,0,0,0
"12","09","2007",NA,0,0,0
"12","10","2007",NA,0,0,0
"12","11","2007",NA,0,0,0
"12","12","2007",NA,0.9,13.4,0.5
"12","13","2007",NA,4.2,0,1.8
"12","14","2007",NA,10.4,10.2,2.7
"12","15","2007",NA,0.5,21.3,3.3
"12","16","2007",NA,4.6,0,0.2
"12","17","2007",NA,0,0,0
"12","18","2007",NA,0,0,0
"12","19","2007",NA,0,0,0
"12","20","2007",NA,1.4,0,0
"12","21","2007",NA,0,0,0
"12","22","2007",NA,13.3,32.9,56.4
"12","23","2007",NA,0,10.3,22.2
"12","24","2007",NA,11.2,0,0.4
"12","25","2007",NA,9.2,0,0
"12","26","2007",NA,0,0,0
"12","27","2007",NA,0,29.4,4.4
"12","28","2007",NA,0.7,0,0.2
"12","29","2007",NA,0,0,0
"12","30","2007",NA,0,0,0
"12","31","2007",NA,0,0,0
"01","01","2008",NA,0,0,0
"01","02","2008",NA,0,0,0
"01","03","2008",NA,0,0,0
"01","04","2008",NA,0,0,0
"01","05","2008",NA,0,0,0.2
"01","06","2008",NA,0,0,0
"01","07","2008",NA,0,0,0
"01","08","2008",NA,0,0,0
"01","09","2008",NA,2.7,0,0
"01","10","2008",NA,0,0,0
"01","11","2008",NA,0,0,0
"01","12","2008",NA,0,0,0
"01","13","2008",NA,0,0,0
"01","14","2008",NA,0,0,0
"01","15","2008",NA,0,83,0.5
"01","16","2008",NA,0,0,0
"01","17","2008",NA,0,0,0
"01","18","2008",NA,0,0,0
"01","19","2008",NA,0,0,0
"01","20","2008",NA,0,0,0
"01","21","2008",NA,0,0,0
"01","22","2008",NA,0,0,0
"01","23","2008",NA,0,0,0
"01","24","2008",NA,0,0,0
"01","25","2008",NA,0,0,0
"01","26","2008",NA,0,0,0
"01","27","2008",NA,0,0,0
"01","28","2008",NA,0,0,0
"01","29","2008",NA,0,0,0
"01","30","2008",NA,0,0,0
"01","31","2008",NA,0,0,0
"02","01","2008",NA,0,0,0
"02","02","2008",NA,0,0,0
"02","03","2008",NA,0,0,0
"02","04","2008",NA,0,0,0
"02","05","2008",NA,0,0,5
"02","06","2008",NA,0,0,0.2
"02","07","2008",NA,0,0,0
"02","08","2008",NA,3.8,0,0
"02","09","2008",NA,18.2,14,22.7
"02","10","2008",NA,0,0,2.4
"02","11","2008",NA,0,0,0
"02","12","2008",NA,0,0,0
"02","13","2008",NA,0,0,0
"02","14","2008",NA,0,0,0
"02","15","2008",NA,0,0,0
"02","16","2008",NA,12.8,0,0
"02","17","2008",NA,0,0,0
"02","18","2008",NA,0,0,0
"02","19","2008",NA,0,0,0
"02","20","2008",NA,8,0,0
"02","21","2008",NA,1.5,0,0
"02","22","2008",NA,0,0,0
"02","23","2008",NA,0,0,0
"02","24","2008",NA,0,0,0
"02","25","2008",NA,0,0,0
"02","26","2008",NA,0,0,0
"02","27","2008",NA,0,0,0
"02","28","2008",NA,0,0,0
"02","29","2008",NA,0,0,0
"03","01","2008",NA,0,0,0
"03","02","2008",NA,0,0,0
"03","03","2008",NA,0,0,0
"03","04","2008",NA,0,0,0
"03","05","2008",NA,0,0,0
"03","06","2008",NA,0,0,0
"03","07","2008",NA,0,0,0
"03","08","2008",NA,0,0,0
"03","09","2008",NA,0,0,0
"03","10","2008",NA,0,0,0
"03","11","2008",NA,0,0,0
"03","12","2008",NA,0,0,0
"03","13","2008",NA,9.8,5.4,3.9
"03","14","2008",NA,19,25.2,5.6
"03","15","2008",NA,0,0,0
"03","16","2008",NA,0,0,0
"03","17","2008",0,0,0,0
"03","18","2008",0,0,0,0
"03","19","2008",0,0,0,0
"03","20","2008",0,0,0,0
"03","21","2008",0,0,0,0
"03","22","2008",0,0,0,0
"03","23","2008",0,0,0,0
"03","24","2008",0,0,0,0
"03","25","2008",NA,0,0,0
"03","26","2008",0,0,0,0
"03","27","2008",0,0,0,0
"03","28","2008",0,0,0,0
"03","29","2008",0,0,0,0
"03","30","2008",0,0,0,0
"03","31","2008",NA,11.5,0,NA
"04","01","2008",0,0,0,0
"04","02","2008",0,0,0,0
"04","03","2008",NA,0,0,0
"04","04","2008",NA,11.2,0,0
"04","05","2008",0,0,0,0
"04","06","2008",0,0,0,0
"04","07","2008",0,0,0,0
"04","08","2008",0,0,0,0
"04","09","2008",0,0,0,0
"04","10","2008",0,0,0,0
"04","11","2008",0,3.8,0,0
"04","12","2008",0,8,0,2.2
"04","13","2008",0,48,4.5,0
"04","14","2008",0.5,0,15.1,4.3
"04","15","2008",3.5,0,3.8,8.9
"04","16","2008",0,0,0,0
"04","17","2008",0,1.8,0,0
"04","18","2008",26.7,0,5.1,1.8
"04","19","2008",NA,0,0,0
"04","20","2008",0,0,0,0
"04","21","2008",0,0,0,0
"04","22","2008",NA,9.2,16,0
"04","23","2008",8.2,6.8,2.7,4.8
"04","24","2008",1.8,0,0,19.6
"04","25","2008",NA,81,3,0
"04","26","2008",NA,0,26.4,1.9
"04","27","2008",5,0,5.4,22.4
"04","28","2008",NA,0,0,0
"04","29","2008",0,0,0,0
"04","30","2008",0,0,0,0
"05","01","2008",0,0,0,0
"05","02","2008",0.4,0,0,0
"05","03","2008",0.1,0,18.5,56.6
"05","04","2008",0.2,13.2,3.4,0
"05","05","2008",1.5,9.8,7.3,26.2
"05","06","2008",1.3,6.2,0,3.5
"05","07","2008",NA,11.2,8.8,0.9
"05","08","2008",NA,0,30.2,6.6
"05","09","2008",NA,0,0,4
"05","10","2008",NA,0,0,0
"05","11","2008",0,0,0,8.4
"05","12","2008",15.8,0,0,0
"05","13","2008",NA,0,0,0
"05","14","2008",NA,31,0,0
"05","15","2008",NA,8.2,3.6,14.3
"05","16","2008",NA,0,0,0.2
"05","17","2008",13.3,0,0,0.2
"05","18","2008",60.1,0,28.2,61.9
"05","19","2008",0.1,0,18.7,2.2
"05","20","2008",4.1,0,0,3.5
"05","21","2008",0.3,0,0,0
"05","22","2008",NA,0,0,0
"05","23","2008",1.1,11.2,0,0
"05","24","2008",NA,35,13.4,25.9
"05","25","2008",NA,41,25.9,53.7
"05","26","2008",NA,8.4,7.3,0.3
"05","27","2008",NA,0,4.3,5.7
"05","28","2008",NA,0,0,2.2
"05","29","2008",NA,0,0,2.7
"05","30","2008",NA,0,0,1
"05","31","2008",0.1,46.5,0,15.3
"06","01","2008",NA,12.4,10.3,16.6
"06","02","2008",11.3,0,10.2,18.1
"06","03","2008",0.2,84,0,0
"06","04","2008",28,35,0,4.3
"06","05","2008",13.2,0,0,34.6
"06","06","2008",NA,0,0,0
"06","07","2008",NA,0,0,1
"06","08","2008",NA,0,0,4.1
"06","09","2008",NA,0,24.3,3.7
"06","10","2008",NA,0,10.4,0.6
"06","11","2008",NA,0,0,0
"06","12","2008",NA,0,0,0
"06","13","2008",0,0,0,0
"06","14","2008",0,0,22.3,7.6
"06","15","2008",48.4,0,0,0
"06","16","2008",0.9,0,0,0
"06","17","2008",NA,0,0,0.5
"06","18","2008",NA,0,16.1,5.8
"06","19","2008",NA,0,0,3.1
"06","20","2008",NA,38,8.3,6.5
"06","21","2008",NA,41,6,47
"06","22","2008",NA,0,15.2,1.8
"06","23","2008",NA,18,5,13.2
"06","24","2008",NA,68,5.8,32.8
"06","25","2008",NA,0,10.2,4
"06","26","2008",NA,0,25.2,1.8
"06","27","2008",NA,15,2.2,15.1
"06","28","2008",NA,25.2,4.6,11.9
"06","29","2008",NA,0,0,0.2
"06","30","2008",NA,15.2,0,0.5
"07","01","2008",NA,0,34.3,99.8
"07","02","2008",NA,18.2,2.5,4.4
"07","03","2008",NA,0,18.5,18
"07","04","2008",NA,0,0,8.3
"07","05","2008",NA,0,0,0
"07","06","2008",NA,0,0,0
"07","07","2008",NA,0,7.1,0.7
"07","08","2008",NA,0,0,1.2
"07","09","2008",NA,66.2,6,0.3
"07","10","2008",NA,0,27.4,38
"07","11","2008",NA,0,0,1
"07","12","2008",NA,0,0,0
"07","13","2008",NA,0,0,0.4
"07","14","2008",NA,0,0,0
"07","15","2008",NA,0,17.2,0.8
"07","16","2008",NA,0,3,8
"07","17","2008",NA,44.8,0,11.8
"07","18","2008",NA,0,9.4,30.7
"07","19","2008",NA,0,19.3,33
"07","20","2008",NA,0,9.5,25.6
"07","21","2008",NA,0,0,2.2
"07","22","2008",NA,0,0,0.6
"07","23","2008",NA,0,0,0
"07","24","2008",NA,64.4,3,2.2
"07","25","2008",44.5,26,21.3,34.7
"07","26","2008",NA,0,19.6,11.4
"07","27","2008",NA,0,0,10.2
"07","28","2008",NA,0,0,0
"07","29","2008",NA,0,0,0
"07","30","2008",NA,0,0,0.2
"07","31","2008",NA,0,0,15.1
"08","01","2008",NA,0,0,0
"08","02","2008",NA,0,11.3,0.9
"08","03","2008",NA,0,12.7,4.3
"08","04","2008",NA,0,0,0
"08","05","2008",NA,0,22.4,12.2
"08","06","2008",NA,0,4.8,1.8
"08","07","2008",NA,0,0,0
"08","08","2008",NA,28,4,0
"08","09","2008",NA,39,19,0
"08","10","2008",NA,0,2.2,6.6
"08","11","2008",NA,0,50,2.1
"08","12","2008",NA,0,0,0
"08","13","2008",NA,49,0,1.1
"08","14","2008",NA,0,3.2,39.6
"08","15","2008",NA,0,22.4,8.2
"08","16","2008",NA,0,8.2,27.4
"08","17","2008",NA,0,0,0
"08","18","2008",NA,0,0,30
"08","19","2008",NA,21,21.2,31.2
"08","20","2008",NA,0,0,3.8
"08","21","2008",NA,0,0,0
"08","22","2008",NA,10,0,0
"08","23","2008",NA,0,35.3,34.1
"08","24","2008",NA,0,0,0.2
"08","25","2008",NA,0,1,1.1
"08","26","2008",NA,0,0,0.3
"08","27","2008",NA,0,0,0
"08","28","2008",NA,0,0,0
"08","29","2008",NA,0,10,0.4
"08","30","2008",NA,0,18.2,19.6
"08","31","2008",NA,0,0,0
"09","01","2008",NA,0,0,4.4
"09","02","2008",0,0,0,0.2
"09","03","2008",0,0,0,13
"09","04","2008",0.2,0,16.1,0
"09","05","2008",NA,0,0,0
"09","06","2008",NA,0,0,0
"09","07","2008",0.2,0,6.5,0
"09","08","2008",5.4,0,17.4,14.2
"09","09","2008",0,0,0,4.9
"09","10","2008",0,13.5,0,0
"09","11","2008",NA,0,25.1,2.4
"09","12","2008",0.2,16.8,0,0
"09","13","2008",1.8,22.4,0,47.2
"09","14","2008",0,0,37.5,41.2
"09","15","2008",52.2,0,0,7.5
"09","16","2008",17.9,0,0,3.3
"09","17","2008",3.5,21,0,0
"09","18","2008",NA,0,4.4,0
"09","19","2008",NA,0,0,0
"09","20","2008",NA,0,4.3,0.5
"09","21","2008",0,36.8,0,0
"09","22","2008",58.3,0,18.5,8.4
"09","23","2008",NA,0,0,0
"09","24","2008",0,0,2.2,0
"09","25","2008",0,9.2,19.4,4.2
"09","26","2008",NA,0,0,4
"09","27","2008",0.1,0,0,0
"09","28","2008",2.2,0,0,0
"09","29","2008",5.7,6.2,0,1.1
"09","30","2008",NA,12.2,0,12.5
"10","01","2008",8.3,0,4.2,17.9
"10","02","2008",0.2,0,0,0
"10","03","2008",NA,19.6,0,0
"10","04","2008",16.8,0,0,0
"10","05","2008",9.7,49.6,9.9,1
"10","06","2008",0.3,0,2.4,0
"10","07","2008",30,0,4.4,3
"10","08","2008",0,52.4,0,0.2
"10","09","2008",0,28.2,16.5,0.6
"10","10","2008",65.1,0,1.4,6.8
"10","11","2008",18.7,14.4,0,0
"10","12","2008",0,0,21,0
"10","13","2008",0,0,9.2,8.1
"10","14","2008",NA,0,28.5,11.2
"10","15","2008",NA,6.8,9,0
"10","16","2008",7.2,0,36.2,0.2
"10","17","2008",0,0,0,0
"10","18","2008",0.4,0,0,0
"10","19","2008",0,0,0,0
"10","20","2008",NA,0,12.5,0
"10","21","2008",NA,0,0,0.9
"10","22","2008",1.6,0,0,0
"10","23","2008",0,0,0,0
"10","24","2008",0,0,0,0
"10","25","2008",0.8,0,8.4,0
"10","26","2008",0,0,0,0.2
"10","27","2008",0,0,0,22.6
"10","28","2008",12.8,0,16.6,46.8
"10","29","2008",0,0,0,0
"10","30","2008",NA,0,10.2,0.2
"10","31","2008",10.9,0,0,0
"11","01","2008",0,18.8,0,21.1
"11","02","2008",30.4,0,5.5,3.5
"11","03","2008",2.7,0,8.6,1.8
"11","04","2008",22.2,0,8.5,26.8
"11","05","2008",0,0,2,6.3
"11","06","2008",0,0,0,0
"11","07","2008",0,0,0,0
"11","08","2008",0,0,0,0
"11","09","2008",0,0,0,0
"11","10","2008",0,0,0,0
"11","11","2008",0,0,0,0
"11","12","2008",0,0,0,0
"11","13","2008",3,0,50.6,0
"11","14","2008",0.1,0,0,0
"11","15","2008",NA,0,0,0
"11","16","2008",0,25.8,0,3.4
"11","17","2008",0.1,0,0,6.3
"11","18","2008",19.6,38.5,0,0.7
"11","19","2008",0.2,0,30,3.1
"11","20","2008",7.2,0,80.2,57.5
"11","21","2008",0.3,38.8,3.2,5
"11","22","2008",46.2,9.8,0,2.2
"11","23","2008",0.6,0,0,2.6
"11","24","2008",5.9,13.2,5,11
"11","25","2008",NA,7.2,17.3,1.7
"11","26","2008",81.1,12.2,35.4,27.4
"11","27","2008",0.1,0,5.2,0
"11","28","2008",0,0,0,0
"11","29","2008",0,0,0,0
"11","30","2008",0,0,0,0
"12","01","2008",0,0,0,0
"12","02","2008",NA,0,0,0
"12","03","2008",0.2,0,0,0.2
"12","04","2008",0.1,0,5.5,0
"12","05","2008",NA,0,0,0
"12","06","2008",NA,0,0,0
"12","07","2008",NA,0,2,0
"12","08","2008",NA,0,14.5,5
"12","09","2008",NA,0,0,0
"12","10","2008",NA,0,0,0
"12","11","2008",NA,0,0,0
"12","12","2008",0,0,0,0
"12","13","2008",NA,0,0,0
"12","14","2008",NA,0,0,0
"12","15","2008",0.1,0,0,0
"12","16","2008",NA,0,0,0
"12","17","2008",NA,0,0,0
"12","18","2008",NA,0,0,0
"12","19","2008",NA,0,0,0
"12","20","2008",NA,0,0,0
"12","21","2008",NA,0,0,0
"12","22","2008",NA,0,0,0
"12","23","2008",NA,0,0,0
"12","24","2008",NA,0,0,0
"12","25","2008",NA,0,0,0
"12","26","2008",0,0,0,0
"12","27","2008",NA,0,0,0
"12","28","2008",0,0,0,0
"12","29","2008",0,0,0,0
"12","30","2008",NA,0,0,0
"12","31","2008",0,0,0,0
"01","01","2009",0,0,0,0
"01","02","2009",0,11.2,0,0
"01","03","2009",0,0,0,0
"01","04","2009",0,0,0,0
"01","05","2009",NA,0,0,0
"01","06","2009",NA,0,0,0.2
"01","07","2009",NA,0,4.1,0.4
"01","08","2009",NA,0,0,0
"01","09","2009",NA,0,0,0
"01","10","2009",NA,0,0,0
"01","11","2009",0,0,0,0
"01","12","2009",NA,0,0,0
"01","13","2009",0,0,0,0
"01","14","2009",0,0,0,0
"01","15","2009",0,0,0,0
"01","16","2009",0,0,0,0
"01","17","2009",0,0,0,0
"01","18","2009",0,0,0,0
"01","19","2009",1.2,0,0,0
"01","20","2009",15.8,0,0,0
"01","21","2009",NA,0,0,0
"01","22","2009",0,9.8,0,0.2
"01","23","2009",NA,0,9.3,0
"01","24","2009",NA,0,0,0
"01","25","2009",0,0,0,0
"01","26","2009",0,0,0,0
"01","27","2009",NA,0,0,0
"01","28","2009",0,0,0,0
"01","29","2009",0,0,0,0
"01","30","2009",0,22.8,0,29.9
"01","31","2009",44,0,14.2,35.3
"02","01","2009",NA,0,0,0
"02","02","2009",0,0,0,0
"02","03","2009",0,0,0,0
"02","04","2009",0.2,0,5.1,0
"02","05","2009",NA,0,0,0
"02","06","2009",NA,0,0,0
"02","07","2009",0,0,0,0
"02","08","2009",0,0,0,0
"02","09","2009",0,0,0,0
