"month","day","year","36015020","36025010"
"08","08","2010",30.9,33
"08","09","2010",NA,33.2
"08","10","2010",32.8,31.6
"08","11","2010",NA,32.4
"08","12","2010",32.6,33.2
"08","13","2010",31.7,33
"08","14","2010",NA,32
"08","15","2010",28.4,33.2
"08","16","2010",32.15,32.8
"08","17","2010",33.5,33.2
"08","18","2010",NA,32.2
"08","19","2010",31.55,33
"08","20","2010",30.04,32.4
"08","21","2010",NA,33.2
"08","22","2010",33.35,32.8
"08","23","2010",NA,33
"08","24","2010",NA,33.2
"08","25","2010",NA,32
"08","26","2010",32.4333333333333,32.8
"08","27","2010",30.6,33.2
"08","28","2010",32.1833333333333,33
"08","29","2010",32.78,32.4
"08","30","2010",33.1,32.8
"08","31","2010",31.525,33.4
"09","01","2010",33.75,33
"09","02","2010",32.3,32.6
"09","03","2010",NA,33.2
"09","04","2010",30.65,32.8
"09","05","2010",NA,33
"09","06","2010",34,32.8
"09","07","2010",30.9,32
"09","08","2010",NA,32
"09","09","2010",NA,32.8
"09","10","2010",24.6625,32
"09","11","2010",27.904347826087,32.4
"09","12","2010",27.675,32.2
"09","13","2010",25.4,32.8
"09","14","2010",28.904347826087,33
"09","15","2010",28.4291666666667,32.6
"09","16","2010",27.7041666666667,32.8
"09","17","2010",27.5954545454545,32
"09","18","2010",28.3708333333333,32.4
"09","19","2010",25.5083333333333,30.4
"09","20","2010",26.65,33
"09","21","2010",23.8615384615385,33.2
"09","22","2010",NA,32.8
"09","23","2010",NA,33
"09","24","2010",NA,32.2
"09","25","2010",NA,32.8
"09","26","2010",NA,32.6
"09","27","2010",NA,33
"09","28","2010",NA,33.2
"09","29","2010",NA,32.8
"09","30","2010",NA,NA
"10","01","2010",NA,32
"10","02","2010",NA,32.2
"10","03","2010",NA,32.4
"10","04","2010",NA,33
"10","05","2010",NA,32
"10","06","2010",NA,32.8
"10","07","2010",NA,32.2
"10","08","2010",NA,32
"10","09","2010",NA,32.8
"10","10","2010",NA,33.2
"10","11","2010",NA,32.6
"10","12","2010",NA,33
"10","13","2010",NA,32.4
"10","14","2010",NA,33.2
"10","15","2010",NA,32
"10","16","2010",NA,NA
"10","17","2010",NA,32.8
"10","18","2010",NA,33
"10","19","2010",NA,32.6
"10","20","2010",NA,33.2
"10","21","2010",NA,32.6
"10","22","2010",NA,33
"10","23","2010",NA,32.8
"10","24","2010",NA,32.6
"10","25","2010",NA,32.4
"10","26","2010",NA,33
"10","27","2010",NA,32.8
"10","28","2010",NA,32
"10","29","2010",NA,33.2
"10","30","2010",NA,33
"10","31","2010",NA,33.4
"11","01","2010",NA,33
"11","02","2010",NA,32.8
"11","03","2010",NA,32
"11","04","2010",NA,33
"11","05","2010",NA,32.4
"11","06","2010",NA,32
"11","07","2010",NA,33
"11","08","2010",NA,33.2
"11","09","2010",NA,32.8
"11","10","2010",NA,33.2
"11","11","2010",NA,33
"11","12","2010",NA,32.8
"11","13","2010",NA,32
"11","14","2010",NA,33.2
"11","15","2010",NA,32
"11","16","2010",NA,32.6
"11","17","2010",NA,33
"11","18","2010",NA,32.6
"11","19","2010",NA,33.2
"11","20","2010",NA,32.8
"11","21","2010",NA,32
"11","22","2010",NA,32.2
"11","23","2010",NA,32.4
"11","24","2010",NA,33
"11","25","2010",NA,32.4
"11","26","2010",NA,33.2
"11","27","2010",NA,32.6
"11","28","2010",NA,33
"11","29","2010",NA,32.4
"11","30","2010",NA,33
"12","01","2010",NA,33
"12","02","2010",NA,32.8
"12","03","2010",NA,33.2
"12","04","2010",NA,32.6
"12","05","2010",NA,33
"12","06","2010",NA,32.8
"12","07","2010",NA,32
"12","08","2010",NA,33.2
"12","09","2010",NA,33
"12","10","2010",NA,32.2
"12","11","2010",NA,33.2
"12","12","2010",NA,32.6
"12","13","2010",NA,NA
"12","14","2010",NA,32.8
"12","15","2010",NA,32
"12","16","2010",NA,32.6
"12","17","2010",NA,33
"12","18","2010",NA,33.2
"12","19","2010",NA,32.6
"12","20","2010",NA,31.2
"12","21","2010",NA,33.2
"12","22","2010",NA,31.4
"12","23","2010",NA,32.6
"12","24","2010",NA,32
"12","25","2010",NA,32.6
"12","26","2010",NA,33.2
"12","27","2010",NA,32.6
"12","28","2010",NA,32
"12","29","2010",NA,32.8
"12","30","2010",NA,32.2
"12","31","2010",NA,33
"01","01","2011",NA,32.6
"01","02","2011",NA,31.4
"01","03","2011",NA,32.8
"01","04","2011",NA,33
"01","05","2011",NA,33.2
"01","06","2011",NA,32.6
"01","07","2011",NA,32
"01","08","2011",NA,33
"01","09","2011",NA,32.8
"01","10","2011",NA,33.2
"01","11","2011",NA,32.6
"01","12","2011",NA,32
"01","13","2011",NA,33
"01","14","2011",NA,33.2
"01","15","2011",NA,32.8
"01","16","2011",NA,33.6
"01","17","2011",NA,33.4
"01","18","2011",NA,33.2
"01","19","2011",NA,33
"01","20","2011",NA,32.8
"01","21","2011",NA,33.4
"01","22","2011",NA,32.6
"01","23","2011",NA,33
"01","24","2011",NA,33.2
"01","25","2011",NA,33
"01","26","2011",NA,33.2
"01","27","2011",NA,32.8
"01","28","2011",NA,NA
"01","29","2011",NA,32
"01","30","2011",NA,33.2
"01","31","2011",NA,32.6
"02","01","2011",NA,32.8
"02","02","2011",NA,33.2
"02","03","2011",NA,32.8
"02","04","2011",NA,33.6
"02","05","2011",NA,33
"02","06","2011",NA,32.8
"02","07","2011",NA,33.2
"02","08","2011",NA,32.6
"02","09","2011",NA,32
"02","10","2011",NA,33
"02","11","2011",NA,32.4
"02","12","2011",NA,33
"02","13","2011",NA,33.2
"02","14","2011",NA,32.6
"02","15","2011",NA,33.4
"02","16","2011",NA,33
"02","17","2011",NA,33.2
"02","18","2011",NA,33.4
"02","19","2011",NA,32.8
"02","20","2011",NA,33.2
"02","21","2011",NA,32.4
"02","22","2011",NA,33
"02","23","2011",NA,33.2
"02","24","2011",NA,33
"02","25","2011",NA,32.6
"02","26","2011",NA,32
"02","27","2011",NA,32.4
"02","28","2011",NA,33
"03","01","2011",NA,33.2
"03","02","2011",NA,32.8
"03","03","2011",NA,33
"03","04","2011",NA,32.6
"03","05","2011",NA,32.4
"03","06","2011",NA,33.2
"03","07","2011",NA,33
"03","08","2011",NA,33.4
"03","09","2011",NA,32.8
"03","10","2011",NA,33.2
"03","11","2011",NA,33
"03","12","2011",NA,32.4
"03","13","2011",NA,32.6
"03","14","2011",NA,33.2
"03","15","2011",NA,33
"03","16","2011",NA,32.8
"03","17","2011",NA,32.4
"03","18","2011",NA,33
"03","19","2011",NA,32.8
"03","20","2011",NA,32
"03","21","2011",NA,32.4
"03","22","2011",NA,32.8
"03","23","2011",NA,32
"03","24","2011",NA,32.2
"03","25","2011",NA,NA
"03","26","2011",NA,32.4
"03","27","2011",NA,33.2
"03","28","2011",NA,33.4
"03","29","2011",NA,33
"03","30","2011",NA,32.8
"03","31","2011",NA,33.2
"04","01","2011",NA,32.8
"04","02","2011",NA,33
"04","03","2011",NA,32.4
"04","04","2011",NA,32
"04","05","2011",NA,32.6
"04","06","2011",NA,33
"04","07","2011",NA,33.2
"04","08","2011",NA,32.4
"04","09","2011",NA,32.2
"04","10","2011",NA,32
"04","11","2011",NA,32.2
"04","12","2011",NA,33
"04","13","2011",NA,32.8
"04","14","2011",NA,32
"04","15","2011",NA,32.2
"04","16","2011",NA,32.6
"04","17","2011",NA,32
"04","18","2011",NA,32.6
"04","19","2011",NA,33
"04","20","2011",NA,32.8
"04","21","2011",NA,33.2
"04","22","2011",NA,33
"04","23","2011",NA,33.2
"04","24","2011",NA,32.8
"04","25","2011",NA,33.2
"04","26","2011",NA,33
"04","27","2011",NA,33.2
"04","28","2011",NA,32.8
"04","29","2011",NA,33
"04","30","2011",NA,33.2
"05","01","2011",NA,32.8
"05","02","2011",NA,32.6
"05","03","2011",NA,32.8
"05","04","2011",NA,33
"05","05","2011",NA,NA
"05","06","2011",NA,32.4
"05","07","2011",NA,32.8
"05","08","2011",NA,33
"05","09","2011",NA,32.6
"05","10","2011",NA,33.2
"05","11","2011",NA,33
"05","12","2011",NA,33.2
"05","13","2011",NA,32.8
"05","14","2011",NA,32.6
"05","15","2011",NA,32
"05","16","2011",NA,32.2
"05","17","2011",NA,30.4
"05","18","2011",NA,32
"05","19","2011",NA,31.8
"05","20","2011",NA,33
"05","21","2011",NA,33.2
"05","22","2011",NA,33
"05","23","2011",NA,32.8
"05","24","2011",NA,32.6
"05","25","2011",NA,33
"05","26","2011",NA,33.2
"05","27","2011",NA,32.8
"05","28","2011",NA,33
"05","29","2011",NA,33.2
"05","30","2011",NA,32.8
"05","31","2011",NA,33
"06","01","2011",NA,NA
"06","02","2011",NA,NA
"06","03","2011",NA,NA
"06","04","2011",NA,NA
"06","05","2011",NA,NA
"06","06","2011",NA,NA
"06","07","2011",NA,NA
"06","08","2011",NA,NA
"06","09","2011",NA,NA
"06","10","2011",NA,NA
"06","11","2011",NA,NA
"06","12","2011",NA,NA
"06","13","2011",NA,NA
"06","14","2011",NA,NA
"06","15","2011",NA,NA
"06","16","2011",NA,NA
"06","17","2011",NA,NA
"06","18","2011",NA,NA
"06","19","2011",NA,NA
"06","20","2011",NA,NA
"06","21","2011",NA,NA
"06","22","2011",NA,NA
"06","23","2011",NA,NA
"06","24","2011",NA,NA
"06","25","2011",NA,NA
"06","26","2011",NA,NA
"06","27","2011",NA,NA
"06","28","2011",NA,NA
"06","29","2011",NA,NA
"06","30","2011",NA,NA
"07","01","2011",NA,33
"07","02","2011",NA,33.2
"07","03","2011",NA,32.8
"07","04","2011",NA,33
"07","05","2011",NA,33.2
"07","06","2011",NA,32.8
"07","07","2011",NA,33.2
"07","08","2011",NA,33
"07","09","2011",NA,32.8
"07","10","2011",NA,33.2
"07","11","2011",NA,32.6
"07","12","2011",NA,33
"07","13","2011",NA,33.2
"07","14","2011",NA,32.8
"07","15","2011",NA,33.4
"07","16","2011",NA,32.8
"07","17","2011",NA,32.2
"07","18","2011",NA,33
"07","19","2011",NA,32.6
"07","20","2011",NA,33
"07","21","2011",NA,32.8
"07","22","2011",NA,33.2
"07","23","2011",NA,33
"07","24","2011",NA,33.2
"07","25","2011",NA,32.8
"07","26","2011",NA,32.4
"07","27","2011",NA,33
"07","28","2011",NA,33.2
"07","29","2011",NA,32.8
"07","30","2011",NA,33
"07","31","2011",NA,32.8
"08","01","2011",NA,33.2
"08","02","2011",NA,33.4
"08","03","2011",NA,32.8
"08","04","2011",NA,33
"08","05","2011",NA,33.2
"08","06","2011",NA,32.8
"08","07","2011",NA,33.2
"08","08","2011",NA,33
"08","09","2011",NA,33.4
"08","10","2011",NA,33.2
"08","11","2011",NA,32.8
"08","12","2011",NA,33
"08","13","2011",NA,33.2
"08","14","2011",NA,33.4
"08","15","2011",NA,33
"08","16","2011",NA,33.6
"08","17","2011",NA,33.4
"08","18","2011",NA,33
"08","19","2011",NA,32.8
"08","20","2011",NA,33.4
"08","21","2011",NA,33.2
"08","22","2011",NA,33
"08","23","2011",NA,33.4
"08","24","2011",NA,33.2
"08","25","2011",NA,33
"08","26","2011",NA,33.4
"08","27","2011",NA,32.8
"08","28","2011",NA,33.4
"08","29","2011",NA,33.2
"08","30","2011",NA,33
"08","31","2011",NA,33.2
"09","01","2011",NA,32.6
"09","02","2011",NA,32.4
"09","03","2011",NA,32.8
"09","04","2011",NA,33
"09","05","2011",NA,33.2
"09","06","2011",NA,32.8
"09","07","2011",NA,32.4
"09","08","2011",NA,33
"09","09","2011",NA,33.2
"09","10","2011",NA,32.8
"09","11","2011",NA,33
"09","12","2011",NA,33.2
"09","13","2011",NA,32.8
"09","14","2011",NA,33
"09","15","2011",NA,33.2
"09","16","2011",NA,32.8
"09","17","2011",NA,32.6
"09","18","2011",NA,32.2
"09","19","2011",NA,32.8
"09","20","2011",NA,32.6
"09","21","2011",NA,33
"09","22","2011",NA,33.2
"09","23","2011",NA,32.8
"09","24","2011",NA,33
"09","25","2011",NA,33.2
"09","26","2011",NA,33.4
"09","27","2011",NA,33
"09","28","2011",NA,32.8
"09","29","2011",NA,32
"09","30","2011",NA,33.4
"10","01","2011",NA,33.2
"10","02","2011",NA,33
"10","03","2011",NA,32.6
"10","04","2011",NA,33.2
"10","05","2011",NA,33
"10","06","2011",NA,32.8
"10","07","2011",NA,32.4
"10","08","2011",NA,33.2
"10","09","2011",NA,33.4
"10","10","2011",NA,33
"10","11","2011",NA,32.8
"10","12","2011",NA,33
"10","13","2011",NA,33.4
"10","14","2011",NA,33.2
"10","15","2011",NA,33
"10","16","2011",NA,32.8
"10","17","2011",NA,33.2
"10","18","2011",NA,33
"10","19","2011",NA,32.8
"10","20","2011",NA,33.2
"10","21","2011",NA,33.4
"10","22","2011",NA,32.6
"10","23","2011",NA,33
"10","24","2011",NA,33.2
"10","25","2011",NA,32.8
"10","26","2011",NA,33
"10","27","2011",NA,32.6
"10","28","2011",NA,32.2
"10","29","2011",NA,33
"10","30","2011",NA,33.2
"10","31","2011",NA,33.4
"11","01","2011",NA,33.2
"11","02","2011",NA,33
"11","03","2011",NA,33.2
"11","04","2011",NA,33.4
"11","05","2011",NA,33
"11","06","2011",NA,33.2
"11","07","2011",NA,32.8
"11","08","2011",NA,33.4
"11","09","2011",NA,33.2
"11","10","2011",NA,33
"11","11","2011",NA,32.8
"11","12","2011",NA,33.2
"11","13","2011",NA,33.4
"11","14","2011",NA,33
"11","15","2011",NA,33.2
"11","16","2011",NA,32.8
"11","17","2011",NA,33
"11","18","2011",NA,33.2
"11","19","2011",NA,32.8
"11","20","2011",NA,33
"11","21","2011",NA,33.2
"11","22","2011",NA,33.4
"11","23","2011",NA,32.8
"11","24","2011",NA,33.2
"11","25","2011",NA,33
"11","26","2011",NA,32.6
"11","27","2011",NA,33
"11","28","2011",NA,32.8
"11","29","2011",NA,33.2
"11","30","2011",NA,33
"12","01","2011",NA,33.2
"12","02","2011",NA,32.8
"12","03","2011",NA,33.2
"12","04","2011",NA,33
"12","05","2011",NA,32.6
"12","06","2011",27.2652173913043,32.8
"12","07","2011",24.4791666666667,33.2
"12","08","2011",25.825,33.4
"12","09","2011",27.1565217391304,33.2
"12","10","2011",28.0666666666667,33
"12","11","2011",26.8217391304348,33.2
"12","12","2011",27.5791666666667,33.4
"12","13","2011",27.38,32.6
"12","14","2011",27.6583333333333,33
"12","15","2011",27.7,33.4
"12","16","2011",27.3833333333333,NA
"12","17","2011",27.3913043478261,32.8
"12","18","2011",27.2826086956522,33
"12","19","2011",27.3863636363636,32.8
"12","20","2011",26.9,33
"12","21","2011",24.9,33.2
"12","22","2011",28.0545454545455,32.6
"12","23","2011",25.9611111111111,33
"12","24","2011",27.032,33.2
"12","25","2011",26.9913043478261,32.8
"12","26","2011",26.4869565217391,33
"12","27","2011",26.4652173913043,33.4
"12","28","2011",26,33.2
"12","29","2011",26.9791666666667,32.6
"12","30","2011",27.6875,33
"12","31","2011",27.195652173913,33.2
"01","01","2012",26.7958333333333,33.4
"01","02","2012",26.3583333333333,32.8
"01","03","2012",26.7608695652174,33.2
"01","04","2012",27.8142857142857,33
"01","05","2012",26.9608695652174,32.8
"01","06","2012",27.6090909090909,33.2
"01","07","2012",27.2608695652174,33.4
"01","08","2012",26.8869565217391,33.2
"01","09","2012",26.7541666666667,33
"01","10","2012",27.1,33.4
"01","11","2012",27.525,32.8
"01","12","2012",27.4826086956522,33
"01","13","2012",27.004347826087,33.4
"01","14","2012",27.9315789473684,33.2
"01","15","2012",27.78125,33.4
"01","16","2012",26.8173913043478,33.2
"01","17","2012",24.7733333333333,33
"01","18","2012",26.4304347826087,33.4
"01","19","2012",26.3,33.2
"01","20","2012",25.9,33
"01","21","2012",27.1055555555556,32.8
"01","22","2012",26.6478260869565,33.4
"01","23","2012",26.628,33
"01","24","2012",27.6565217391304,33.2
"01","25","2012",26.6047619047619,NA
"01","26","2012",26.75,33
"01","27","2012",26.4739130434783,32.8
"01","28","2012",27.1863636363636,33.2
"01","29","2012",26.8208333333333,32.6
"01","30","2012",27.4260869565217,33
"01","31","2012",27.704347826087,33.4
"02","01","2012",26.93,33.6
"02","02","2012",27.2173913043478,33.2
"02","03","2012",26.6894736842105,33
"02","04","2012",27.9142857142857,33.4
"02","05","2012",NA,33.2
"02","06","2012",25.4333333333333,33.6
"02","07","2012",26.3952380952381,33.4
"02","08","2012",27.52,33.2
"02","09","2012",27.4,33
"02","10","2012",27.5090909090909,32.8
"02","11","2012",27.5863636363636,33.4
"02","12","2012",28.55,33.2
"02","13","2012",27.5,33
"02","14","2012",27.32,33.4
"02","15","2012",26.8,33.2
"02","16","2012",26.3,33
"02","17","2012",27.7090909090909,33.4
"02","18","2012",27.1277777777778,33.2
"02","19","2012",27.45,33.6
"02","20","2012",27.9,33.4
"02","21","2012",28.1809523809524,33.2
"02","22","2012",27.7545454545455,33
"02","23","2012",28.0181818181818,33.4
"02","24","2012",27.4857142857143,33.2
"02","25","2012",28.095,33
"02","26","2012",27.8478260869565,33.4
"02","27","2012",28.825,33.2
"02","28","2012",28,33
"02","29","2012",28.1318181818182,33.4
"03","01","2012",28.75,33.2
"03","02","2012",27.1095238095238,32.8
"03","03","2012",28.56,33
"03","04","2012",29.0909090909091,33.4
"03","05","2012",29.0347826086957,33.2
"03","06","2012",27.9958333333333,33
"03","07","2012",27.8238095238095,33.4
"03","08","2012",28.1782608695652,32.8
"03","09","2012",26.9863636363636,33
"03","10","2012",24.2086956521739,32.8
"03","11","2012",28.0173913043478,32
"03","12","2012",26.8833333333333,32.8
"03","13","2012",27.7666666666667,33
"03","14","2012",28.095,33.2
"03","15","2012",28.9291666666667,33.4
"03","16","2012",29.5142857142857,33.2
"03","17","2012",28.6541666666667,33
"03","18","2012",25.0666666666667,33.2
"03","19","2012",NA,33.4
"03","20","2012",NA,33.2
"03","21","2012",NA,33
"03","22","2012",NA,32.8
"03","23","2012",NA,33.2
"03","24","2012",NA,32.6
"03","25","2012",NA,33
"03","26","2012",NA,33.4
"03","27","2012",NA,33
"03","28","2012",NA,33.2
"03","29","2012",NA,33
"03","30","2012",32.3333333333333,33.2
"03","31","2012",NA,33
"04","01","2012",NA,33.2
"04","02","2012",NA,33.4
"04","03","2012",NA,33.2
"04","04","2012",NA,33.4
"04","05","2012",NA,33
"04","06","2012",NA,33.2
"04","07","2012",NA,33
"04","08","2012",NA,33.2
"04","09","2012",NA,33.4
"04","10","2012",NA,33.2
"04","11","2012",NA,33
"04","12","2012",NA,33.2
"04","13","2012",NA,33
"04","14","2012",NA,33.4
"04","15","2012",NA,33.2
"04","16","2012",30.5,33
"04","17","2012",NA,33.2
"04","18","2012",NA,32.8
"04","19","2012",NA,33
"04","20","2012",NA,32.8
"04","21","2012",27.26,33.2
"04","22","2012",NA,33
"04","23","2012",NA,33.4
"04","24","2012",NA,32.8
"04","25","2012",NA,33
"04","26","2012",NA,33.2
"04","27","2012",NA,33.4
"04","28","2012",NA,33
"04","29","2012",NA,33.2
"04","30","2012",NA,32.8
"05","01","2012",NA,33.2
"05","02","2012",NA,32.8
"05","03","2012",NA,33
"05","04","2012",NA,33.2
"05","05","2012",NA,33.4
"05","06","2012",NA,33
"05","07","2012",NA,32.8
"05","08","2012",NA,33.2
"05","09","2012",NA,33
"05","10","2012",NA,32.8
"05","11","2012",NA,33
"05","12","2012",NA,33.2
"05","13","2012",NA,33.4
"05","14","2012",NA,33
"05","15","2012",NA,33.2
"05","16","2012",NA,33.4
"05","17","2012",NA,33
"05","18","2012",NA,33.2
"05","19","2012",NA,33.4
"05","20","2012",NA,33
"05","21","2012",NA,33.2
"05","22","2012",NA,33
"05","23","2012",NA,32.8
"05","24","2012",NA,33.2
"05","25","2012",NA,33
"05","26","2012",NA,33.4
"05","27","2012",NA,33.2
"05","28","2012",NA,33
"05","29","2012",NA,33.4
"05","30","2012",NA,32.8
"05","31","2012",NA,33.2
"06","01","2012",NA,32.8
"06","02","2012",NA,33.2
"06","03","2012",NA,33.4
"06","04","2012",NA,33.2
"06","05","2012",NA,33
"06","06","2012",NA,33.4
"06","07","2012",NA,33.2
"06","08","2012",NA,32.8
"06","09","2012",NA,33
"06","10","2012",NA,33.2
"06","11","2012",NA,32.8
"06","12","2012",NA,33
"06","13","2012",NA,33.2
"06","14","2012",NA,33
"06","15","2012",NA,33.4
"06","16","2012",NA,33.2
"06","17","2012",NA,33.4
"06","18","2012",NA,33.2
"06","19","2012",NA,33
"06","20","2012",NA,32.8
"06","21","2012",NA,33.4
"06","22","2012",NA,33.2
"06","23","2012",NA,33
"06","24","2012",NA,33.2
"06","25","2012",NA,33.4
"06","26","2012",NA,33
"06","27","2012",NA,33.2
"06","28","2012",NA,33.4
"06","29","2012",NA,33.2
"06","30","2012",NA,33
"07","01","2012",NA,33.4
"07","02","2012",NA,33.2
"07","03","2012",NA,33
"07","04","2012",NA,33.4
"07","05","2012",NA,33.2
"07","06","2012",NA,33
"07","07","2012",NA,32.8
"07","08","2012",NA,33.4
"07","09","2012",NA,33.2
"07","10","2012",NA,33
"07","11","2012",NA,33.4
"07","12","2012",NA,33.2
"07","13","2012",NA,33
"07","14","2012",NA,33.4
"07","15","2012",NA,33.2
"07","16","2012",NA,33
"07","17","2012",NA,33.4
"07","18","2012",26.5923076923077,33
"07","19","2012",25.1083333333333,33.2
"07","20","2012",25.6826086956522,33.4
"07","21","2012",26.2875,33
"07","22","2012",28.0863636363636,33.2
"07","23","2012",27.7083333333333,32.8
"07","24","2012",28.2,33.2
"07","25","2012",29.72,33
"07","26","2012",28.65,33.2
"07","27","2012",27.2333333333333,33.4
"07","28","2012",27.76,33
"07","29","2012",30.5,33.2
"07","30","2012",28.3666666666667,33.4
"07","31","2012",NA,32.8
"08","01","2012",29.5333333333333,33
"08","02","2012",30.85,33.2
"08","03","2012",27.6333333333333,33
"08","04","2012",NA,32.8
"08","05","2012",NA,33.2
"08","06","2012",NA,33.4
"08","07","2012",NA,33.2
"08","08","2012",31.6,33
"08","09","2012",NA,33.4
"08","10","2012",NA,33
"08","11","2012",NA,33.2
"08","12","2012",NA,33.4
"08","13","2012",NA,33.2
"08","14","2012",NA,33
"08","15","2012",NA,33.4
"08","16","2012",NA,33.2
"08","17","2012",NA,33
"08","18","2012",NA,33.2
"08","19","2012",NA,33
"08","20","2012",NA,33.4
"08","21","2012",NA,33.2
"08","22","2012",NA,33
"08","23","2012",NA,32.8
"08","24","2012",NA,33
"08","25","2012",NA,32.8
"08","26","2012",NA,33.2
"08","27","2012",NA,33.4
"08","28","2012",NA,33.2
"08","29","2012",NA,33
"08","30","2012",NA,33.4
"08","31","2012",NA,NA
"09","01","2012",NA,33.4
"09","02","2012",NA,33.2
"09","03","2012",NA,33
"09","04","2012",NA,33.2
"09","05","2012",NA,33.4
"09","06","2012",NA,33.2
"09","07","2012",NA,33
"09","08","2012",NA,32.8
"09","09","2012",NA,33.4
"09","10","2012",NA,33.2
"09","11","2012",NA,33
"09","12","2012",NA,33.2
"09","13","2012",NA,32.8
"09","14","2012",NA,33.4
"09","15","2012",NA,33.2
"09","16","2012",NA,33
"09","17","2012",NA,33.4
"09","18","2012",NA,33.2
"09","19","2012",NA,33
"09","20","2012",NA,33.4
"09","21","2012",NA,33.2
"09","22","2012",NA,33
"09","23","2012",NA,33.2
"09","24","2012",NA,33.4
"09","25","2012",NA,33
"09","26","2012",NA,32.8
"09","27","2012",NA,33.4
"09","28","2012",NA,33.2
"09","29","2012",NA,33
"09","30","2012",NA,NA
"10","01","2012",NA,33.4
"10","02","2012",NA,33.2
"10","03","2012",NA,32.8
"10","04","2012",NA,33.4
"10","05","2012",NA,33.2
"10","06","2012",NA,33.4
"10","07","2012",NA,33
"10","08","2012",NA,33.2
"10","09","2012",NA,33
"10","10","2012",NA,33.4
"10","11","2012",NA,33
"10","12","2012",NA,32.8
"10","13","2012",NA,33
"10","14","2012",NA,33.4
"10","15","2012",NA,33.2
"10","16","2012",NA,33
"10","17","2012",NA,33.4
"10","18","2012",NA,33.2
"10","19","2012",NA,33
"10","20","2012",NA,33.2
"10","21","2012",NA,32.8
"10","22","2012",NA,33
"10","23","2012",NA,33.4
"10","24","2012",NA,33.2
"10","25","2012",NA,33.4
"10","26","2012",NA,33
"10","27","2012",NA,33.2
"10","28","2012",NA,33.4
"10","29","2012",NA,33
"10","30","2012",NA,33.2
"10","31","2012",NA,33.4
"11","01","2012",NA,33
"11","02","2012",NA,33.2
"11","03","2012",NA,32.8
"11","04","2012",NA,32
"11","05","2012",NA,33.4
"11","06","2012",NA,33.2
"11","07","2012",NA,32.8
"11","08","2012",NA,33.4
"11","09","2012",NA,33.2
"11","10","2012",NA,33
"11","11","2012",NA,33.2
"11","12","2012",NA,33
"11","13","2012",NA,33.4
"11","14","2012",NA,33.2
"11","15","2012",NA,33.4
"11","16","2012",NA,33.2
"11","17","2012",NA,33.4
"11","18","2012",NA,33
"11","19","2012",NA,33.2
"11","20","2012",NA,33.4
"11","21","2012",NA,33.2
"11","22","2012",NA,33.4
"11","23","2012",NA,33.2
"11","24","2012",NA,33.4
"11","25","2012",NA,33
"11","26","2012",NA,33.2
"11","27","2012",NA,33.4
"11","28","2012",NA,33.2
"11","29","2012",NA,33.4
"11","30","2012",23.1,32.8
"12","01","2012",30.4833333333333,33.4
"12","02","2012",31.65,33.2
"12","03","2012",29.45,33.4
"12","04","2012",29.25,33
"12","05","2012",32.1,33.2
"12","06","2012",30.1833333333333,33.4
"12","07","2012",29.6,33.2
"12","08","2012",33.05,33
"12","09","2012",NA,33.4
"12","10","2012",NA,33.2
"12","11","2012",NA,33.4
"12","12","2012",NA,NA
"12","13","2012",NA,33.4
"12","14","2012",NA,33.2
"12","15","2012",NA,33.4
"12","16","2012",NA,33
"12","17","2012",NA,33.2
"12","18","2012",NA,33.4
"12","19","2012",NA,33
"12","20","2012",NA,33.4
"12","21","2012",NA,33.2
"12","22","2012",NA,33
"12","23","2012",NA,33.2
"12","24","2012",NA,33.4
"12","25","2012",NA,33
"12","26","2012",NA,33.2
"12","27","2012",NA,33.4
"12","28","2012",NA,33.2
"12","29","2012",NA,33
"12","30","2012",NA,33.4
"12","31","2012",NA,33.2
"01","01","2013",NA,33.4
"01","02","2013",NA,33
"01","03","2013",NA,33.2
"01","04","2013",NA,33.4
"01","05","2013",NA,34
"01","06","2013",NA,33.4
"01","07","2013",NA,33.2
"01","08","2013",NA,34
"01","09","2013",NA,33.4
"01","10","2013",NA,34
"01","11","2013",NA,33.8
"01","12","2013",NA,33.4
"01","13","2013",NA,33.2
"01","14","2013",NA,33.4
"01","15","2013",NA,33.2
"01","16","2013",NA,34
"01","17","2013",NA,33.4
"01","18","2013",NA,33.2
"01","19","2013",NA,33
"01","20","2013",NA,33.4
"01","21","2013",NA,33
"01","22","2013",NA,34
"01","23","2013",NA,33.2
"01","24","2013",NA,33.4
"01","25","2013",NA,33
"01","26","2013",NA,33.4
"01","27","2013",NA,34
"01","28","2013",NA,33.4
"01","29","2013",NA,34
"01","30","2013",NA,33.4
"01","31","2013",NA,33.2
"02","01","2013",NA,34
"02","02","2013",NA,33.4
"02","03","2013",NA,34
"02","04","2013",NA,33.2
"02","05","2013",NA,34
"02","06","2013",NA,33.4
"02","07","2013",NA,33.2
"02","08","2013",NA,33
"02","09","2013",NA,33.2
"02","10","2013",NA,33.4
"02","11","2013",NA,33
"02","12","2013",NA,33.2
"02","13","2013",NA,33.4
"02","14","2013",NA,34
"02","15","2013",NA,33.4
"02","16","2013",NA,33.2
"02","17","2013",NA,34
"02","18","2013",NA,33.4
"02","19","2013",NA,33.2
"02","20","2013",NA,34
"02","21","2013",NA,33.4
"02","22","2013",NA,34
"02","23","2013",NA,33.2
"02","24","2013",NA,33.4
"02","25","2013",NA,33.2
"02","26","2013",NA,34
"02","27","2013",NA,33.2
