"Date"	"Value"	"Out4Desv"
2005-08-27	20.8	NA
2005-08-28	20.2	NA
2005-08-29	21	NA
2005-08-30	21	NA
2005-08-31	20	NA
2005-09-01	NA	NA
2005-09-02	20.2	NA
2005-09-03	20.4	NA
2005-09-04	21	NA
2005-09-05	22.4	NA
2005-09-06	21	NA
2005-09-07	21.4	NA
2005-09-08	19.2	NA
2005-09-09	21.8	NA
2005-09-10	20.8	NA
2005-09-11	23	NA
2005-09-12	23	NA
2005-09-13	20.2	NA
2005-09-14	NA	NA
2005-09-15	20.8	NA
2005-09-16	23.2	NA
2005-09-17	20.2	NA
2005-09-18	20.2	NA
2005-09-19	19	NA
2005-09-20	22	NA
2005-09-21	20	NA
2005-09-22	20.4	NA
2005-09-23	20.8	NA
2005-09-24	19.6	NA
2005-09-25	20.2	NA
2005-09-26	20	NA
2005-09-27	NA	NA
2005-09-28	20	NA
2005-09-29	20.2	NA
2005-09-30	22	NA
2005-10-01	20	NA
2005-10-02	20.2	NA
2005-10-03	20	NA
2005-10-04	NA	NA
2005-10-05	20.4	NA
2005-10-06	20	NA
2005-10-07	NA	NA
2005-10-08	20.2	NA
2005-10-09	20	NA
2005-10-10	20.2	NA
2005-10-11	19.8	NA
2005-10-12	20.2	NA
2005-10-13	NA	NA
2005-10-14	20.2	NA
2005-10-15	19.8	NA
2005-10-16	20.5	NA
2005-10-17	20.4	NA
2005-10-18	20	NA
2005-10-19	20.4	NA
2005-10-20	20	NA
2005-10-21	20.2	NA
2005-10-22	20.4	NA
2005-10-23	20	NA
2005-10-24	20.2	NA
2005-10-25	20	NA
2005-10-26	20.2	NA
2005-10-27	20.4	NA
2005-10-28	20	NA
2005-10-29	20.2	NA
2005-10-30	NA	NA
2005-10-31	20.4	NA
2005-11-01	20	NA
2005-11-02	NA	NA
2005-11-03	20.2	NA
2005-11-04	20.4	NA
2005-11-05	NA	NA
2005-11-06	20.2	NA
2005-11-07	20	NA
2005-11-08	20.2	NA
2005-11-09	20	NA
2005-11-10	20.6	NA
2005-11-11	20	NA
2005-11-12	20.4	NA
2005-11-13	20	NA
2005-11-14	20.2	NA
2005-11-15	18	NA
2005-11-16	19.8	NA
2005-11-17	20.6	NA
2005-11-18	20	NA
2005-11-19	NA	NA
2005-11-20	NA	NA
2005-11-21	NA	NA
2005-11-22	20.2	NA
2005-11-23	NA	NA
2005-11-24	19	NA
2005-11-25	20	NA
2005-11-26	NA	NA
2005-11-27	21	NA
2005-11-28	20.2	NA
2005-11-29	21	NA
2005-11-30	20	NA
2005-12-01	21.4	NA
2005-12-02	20	NA
2005-12-03	NA	NA
2005-12-04	21	NA
2005-12-05	20.4	NA
2005-12-06	19	NA
2005-12-07	19.8	NA
2005-12-08	22	NA
2005-12-09	20	NA
2005-12-10	22	NA
2005-12-11	NA	NA
2005-12-12	NA	NA
2005-12-13	20.2	NA
2005-12-14	20.4	NA
2005-12-15	20	NA
2005-12-16	NA	NA
2005-12-17	NA	NA
2005-12-18	20.2	NA
2005-12-19	19.6	NA
2005-12-20	20.4	NA
2005-12-21	20.4	NA
2005-12-22	19.8	NA
2005-12-23	NA	NA
2005-12-24	20	NA
2005-12-25	20.2	NA
2005-12-26	NA	NA
2005-12-27	20.4	NA
2005-12-28	20	NA
2005-12-29	20.6	NA
2005-12-30	20.8	NA
2005-12-31	20	NA
2006-01-01	20	NA
2006-01-02	20.2	NA
2006-01-03	NA	NA
2006-01-04	19.8	NA
2006-01-05	19	NA
2006-01-06	NA	NA
2006-01-07	20	NA
2006-01-08	19	NA
2006-01-09	20.2	NA
2006-01-10	21	NA
2006-01-11	20.4	NA
2006-01-12	21.2	NA
2006-01-13	20.2	NA
2006-01-14	22	NA
2006-01-15	20	NA
2006-01-16	20.4	NA
2006-01-17	20.4	NA
2006-01-18	20.2	NA
2006-01-19	20	NA
2006-01-20	20.4	NA
2006-01-21	21	NA
2006-01-22	22	NA
2006-01-23	NA	NA
2006-01-24	NA	NA
2006-01-25	NA	NA
2006-01-26	22	NA
2006-01-27	NA	NA
2006-01-28	22	NA
2006-01-29	20	NA
2006-01-30	20.2	NA
2006-01-31	22	NA
2006-02-01	21	NA
2006-02-02	NA	NA
2006-02-03	NA	NA
2006-02-04	20	NA
2006-02-05	21	NA
2006-02-06	NA	NA
2006-02-07	NA	NA
2006-02-08	20	NA
2006-02-09	21	NA
2006-02-10	20	NA
2006-02-11	20	NA
2006-02-12	22	NA
2006-02-13	NA	NA
2006-02-14	21	NA
2006-02-15	NA	NA
2006-02-16	22	NA
2006-02-17	NA	NA
2006-02-18	21	NA
2006-02-19	20.4	NA
2006-02-20	22	NA
2006-02-21	21	NA
2006-02-22	22	NA
2006-02-23	NA	NA
2006-02-24	22.2	NA
2006-02-25	23	NA
2006-02-26	22	NA
2006-02-27	20	NA
2006-02-28	21	NA
2006-03-01	NA	NA
2006-03-02	NA	NA
2006-03-03	NA	NA
2006-03-04	NA	NA
2006-03-05	NA	NA
2006-03-06	NA	NA
2006-03-07	NA	NA
2006-03-08	NA	NA
2006-03-09	NA	NA
2006-03-10	NA	NA
2006-03-11	NA	NA
2006-03-12	NA	NA
2006-03-13	NA	NA
2006-03-14	NA	NA
2006-03-15	NA	NA
2006-03-16	NA	NA
2006-03-17	NA	NA
2006-03-18	NA	NA
2006-03-19	NA	NA
2006-03-20	NA	NA
2006-03-21	NA	NA
2006-03-22	NA	NA
2006-03-23	NA	NA
2006-03-24	NA	NA
2006-03-25	NA	NA
2006-03-26	NA	NA
2006-03-27	NA	NA
2006-03-28	NA	NA
2006-03-29	NA	NA
2006-03-30	NA	NA
2006-03-31	NA	NA
2006-04-01	NA	NA
2006-04-02	NA	NA
2006-04-03	NA	NA
2006-04-04	NA	NA
2006-04-05	NA	NA
2006-04-06	NA	NA
2006-04-07	NA	NA
2006-04-08	NA	NA
2006-04-09	NA	NA
2006-04-10	NA	NA
2006-04-11	NA	NA
2006-04-12	NA	NA
2006-04-13	NA	NA
2006-04-14	NA	NA
2006-04-15	NA	NA
2006-04-16	NA	NA
2006-04-17	NA	NA
2006-04-18	NA	NA
2006-04-19	NA	NA
2006-04-20	NA	NA
2006-04-21	NA	NA
